visitorid,num_items_viewed,view_count,num_items_added,items_added,bought_count,purchased
1049637,2,2,0,0,0,0
232004,2,2,0,0,0,0
941863,2,2,0,0,0,0
576545,1,1,0,0,0,0
1383901,1,1,0,0,0,0
378540,1,1,0,0,0,0
1186719,1,1,0,0,0,0
707908,5,7,0,0,0,0
950966,1,8,0,0,0,0
197465,1,2,0,0,0,0
409363,1,1,0,0,0,0
926383,3,3,0,0,0,0
1374459,1,2,0,0,0,0
174549,1,1,0,0,0,0
138177,1,1,0,0,0,0
433936,1,1,0,0,0,0
845146,2,3,0,0,0,0
1244173,1,1,0,0,0,0
832469,1,1,0,0,0,0
382534,1,1,0,0,0,0
1334580,1,2,0,0,0,0
113175,3,8,0,0,0,0
1384531,1,1,0,0,0,0
734438,1,2,0,0,0,0
939719,1,1,0,0,0,0
504746,1,1,0,0,0,0
773484,1,1,0,0,0,0
957773,1,1,0,0,0,0
1073869,1,1,0,0,0,0
1272017,1,1,0,0,0,0
377755,1,1,0,0,0,0
191117,1,1,0,0,0,0
1371386,2,2,0,0,0,0
904446,1,1,0,0,0,0
686701,1,2,0,0,0,0
948007,1,1,0,0,0,0
1317743,1,1,0,0,0,0
980399,1,1,0,0,0,0
994136,2,2,0,0,0,0
9512,1,1,0,0,0,0
1035147,1,1,0,0,0,0
1253835,4,4,0,0,0,0
533582,1,1,0,0,0,0
1293209,1,1,0,0,0,0
1339048,1,1,1,1,0,0
1249308,1,1,0,0,0,0
117341,1,1,0,0,0,0
604733,1,1,0,0,0,0
248902,2,3,0,0,0,0
1372160,3,11,0,0,0,0
301685,1,1,0,0,0,0
1175729,1,1,0,0,0,0
871894,1,1,0,0,0,0
1053615,1,1,0,0,0,0
928950,1,1,0,0,0,0
951265,1,3,0,0,0,0
1345411,1,1,0,0,0,0
368070,1,1,0,0,0,0
625000,1,1,0,0,0,0
232152,4,15,0,0,0,0
768708,1,2,0,0,0,0
1310488,1,1,0,0,0,0
626525,2,2,0,0,0,0
1256791,1,1,0,0,0,0
1209779,1,1,0,0,0,0
322288,1,1,0,0,0,0
676459,2,2,0,0,0,0
244038,1,1,0,0,0,0
153637,1,1,0,0,0,0
40126,2,2,0,0,0,0
1144513,1,1,0,0,0,0
947149,1,1,0,0,0,0
1207840,2,2,0,0,0,0
660547,2,2,0,0,0,0
807195,1,1,0,0,0,0
974327,1,1,0,0,0,0
1129174,1,1,0,0,0,0
265838,1,1,0,0,0,0
118397,4,4,0,0,0,0
465467,1,1,0,0,0,0
87377,1,1,0,0,0,0
947985,1,1,0,0,0,0
498768,1,1,0,0,0,0
761113,1,1,0,0,0,0
1133372,1,1,0,0,0,0
390587,1,1,0,0,0,0
238648,1,1,0,0,0,0
749860,1,1,0,0,0,0
612431,1,1,0,0,0,0
566740,1,1,0,0,0,0
1106271,1,1,0,0,0,0
994437,1,1,0,0,0,0
1369997,1,1,0,0,0,0
640511,1,1,0,0,0,0
1102493,4,5,0,0,0,0
1182434,1,1,0,0,0,0
676333,1,1,0,0,0,0
1160972,1,1,0,0,0,0
1375387,1,1,0,0,0,0
311327,1,1,0,0,0,0
340604,1,1,0,0,0,0
999414,1,1,0,0,0,0
572360,2,2,0,0,0,0
431212,1,1,0,0,0,0
168726,8,8,0,0,0,0
849668,1,1,0,0,0,0
730019,2,2,0,0,0,0
317482,1,2,0,0,0,0
169278,1,1,0,0,0,0
1021887,1,1,0,0,0,0
653408,1,1,0,0,0,0
1148830,1,1,0,0,0,0
285039,1,1,0,0,0,0
771467,2,2,0,0,0,0
527372,1,1,0,0,0,0
858813,1,1,0,0,0,0
490681,1,1,0,0,0,0
1023304,7,10,0,0,0,0
1366646,1,1,0,0,0,0
1303246,1,1,0,0,0,0
160904,20,22,0,0,0,0
106001,1,1,0,0,0,0
1286504,2,2,0,0,0,0
808669,1,1,0,0,0,0
1071885,1,1,0,0,0,0
814726,2,2,0,0,0,0
196352,1,1,0,0,0,0
606788,1,1,0,0,0,0
911756,1,1,0,0,0,0
1166925,1,1,0,0,0,0
178911,8,10,0,0,0,0
438698,2,2,0,0,0,0
1201951,2,2,0,0,0,0
97139,1,1,0,0,0,0
1067067,1,1,0,0,0,0
583478,1,1,0,0,0,0
1368602,1,1,0,0,0,0
805676,1,1,0,0,0,0
1403903,2,2,0,0,0,0
1406479,1,1,0,0,0,0
971270,1,1,0,0,0,0
60029,1,1,0,0,0,0
480753,2,2,0,0,0,0
1395698,1,1,0,0,0,0
659256,2,2,0,0,0,0
33342,1,1,0,0,0,0
1108197,1,1,0,0,0,0
980847,1,1,0,0,0,0
755443,1,1,0,0,0,0
1087644,1,1,0,0,0,0
438407,1,1,0,0,0,0
1015934,1,1,0,0,0,0
1231997,1,1,0,0,0,0
843462,1,1,0,0,0,0
833652,1,1,0,0,0,0
151854,1,1,0,0,0,0
1251978,1,1,0,0,0,0
71676,1,1,0,0,0,0
163414,1,2,0,0,0,0
10406,3,3,0,0,0,0
779423,1,1,0,0,0,0
765054,1,1,0,0,0,0
146912,1,2,0,0,0,0
926277,1,1,0,0,0,0
116986,1,1,0,0,0,0
1208852,3,6,0,0,0,0
174199,2,2,0,0,0,0
383618,1,1,0,0,0,0
1206435,5,5,0,0,0,0
1389387,1,1,0,0,0,0
3083,1,1,0,0,0,0
372664,1,1,0,0,0,0
1395198,1,1,0,0,0,0
164242,1,1,0,0,0,0
572521,2,2,0,0,0,0
751103,1,1,0,0,0,0
489776,1,1,0,0,0,0
1037400,3,4,0,0,0,0
759315,1,1,0,0,0,0
1176751,1,1,0,0,0,0
371446,1,1,0,0,0,0
191483,3,3,0,0,0,0
453134,1,1,0,0,0,0
1166800,1,1,0,0,0,0
294700,1,4,1,1,0,0
712456,1,1,0,0,0,0
186987,1,1,0,0,0,0
284534,1,1,0,0,0,0
1404545,1,1,0,0,0,0
246388,1,1,0,0,0,0
1131223,1,1,0,0,0,0
313653,1,1,0,0,0,0
319641,1,1,0,0,0,0
242978,1,1,0,0,0,0
130838,1,1,0,0,0,0
1388583,4,45,0,0,0,0
649716,1,1,0,0,0,0
289309,1,1,0,0,0,0
628956,1,1,0,0,0,0
582893,1,3,0,0,0,0
1360060,1,1,0,0,0,0
1308297,1,1,0,0,0,0
1400606,1,1,0,0,0,0
638594,1,1,0,0,0,0
918477,1,3,0,0,0,0
721470,1,1,0,0,0,0
956991,1,1,0,0,0,0
1003013,1,2,0,0,0,0
78183,2,4,0,0,0,0
209323,1,1,0,0,0,0
1302959,1,1,1,1,0,0
557916,2,2,0,0,0,0
899370,1,1,0,0,0,0
1196192,1,1,0,0,0,0
1392745,5,9,1,1,0,0
819227,1,1,0,0,0,0
1048761,1,1,0,0,0,0
1033113,1,1,0,0,0,0
163304,1,1,0,0,0,0
22476,1,1,0,0,0,0
661685,2,2,0,0,0,0
949963,1,1,0,0,0,0
310530,1,2,0,0,0,0
816645,1,1,0,0,0,0
126610,1,1,0,0,0,0
1394276,1,1,0,0,0,0
348119,2,2,0,0,0,0
343593,1,1,0,0,0,0
312033,1,1,0,0,0,0
1369549,1,1,0,0,0,0
1404476,1,1,0,0,0,0
867262,1,1,0,0,0,0
441750,2,2,0,0,0,0
163886,1,1,0,0,0,0
760736,1,1,0,0,0,0
1070134,1,1,0,0,0,0
1078561,1,1,0,0,0,0
767747,1,1,0,0,0,0
632038,1,1,0,0,0,0
544951,5,9,0,0,0,0
329177,1,1,0,0,0,0
389752,4,4,0,0,0,0
1110684,1,1,0,0,0,0
1020015,1,1,0,0,0,0
1331724,1,3,0,0,0,0
561021,1,1,0,0,0,0
1398768,1,1,0,0,0,0
154250,4,4,0,0,0,0
590379,1,1,0,0,0,0
1076908,2,2,0,0,0,0
338355,1,1,0,0,0,0
972334,1,1,0,0,0,0
1200388,1,1,0,0,0,0
99060,1,1,0,0,0,0
1041273,1,1,0,0,0,0
984345,1,1,0,0,0,0
1324665,1,1,0,0,0,0
271002,2,2,0,0,0,0
520873,1,1,0,0,0,0
287896,1,1,0,0,0,0
1335233,1,5,0,0,0,0
416966,1,1,0,0,0,0
1082393,1,1,0,0,0,0
1136308,2,2,0,0,0,0
333653,2,2,0,0,0,0
1083215,1,1,0,0,0,0
878354,1,1,0,0,0,0
495081,1,1,0,0,0,0
1037556,1,1,0,0,0,0
1063657,1,1,0,0,0,0
145431,2,3,0,0,0,0
1179865,1,2,0,0,0,0
493611,1,1,0,0,0,0
856268,5,16,0,0,0,0
807270,3,3,0,0,0,0
1166597,1,1,0,0,0,0
1162972,1,1,0,0,0,0
1241706,1,1,0,0,0,0
902478,1,1,0,0,0,0
814305,1,1,0,0,0,0
809200,1,1,0,0,0,0
1170228,2,4,0,0,0,0
57367,1,1,0,0,0,0
1154743,1,1,0,0,0,0
376454,1,1,0,0,0,0
1180832,1,1,0,0,0,0
277629,1,1,0,0,0,0
1390630,1,2,0,0,0,0
833164,1,1,0,0,0,0
674326,1,1,0,0,0,0
577386,2,2,0,0,0,0
221479,1,1,0,0,0,0
831482,1,1,0,0,0,0
1403594,1,1,0,0,0,0
1287136,1,1,0,0,0,0
780397,5,6,0,0,0,0
884176,1,1,0,0,0,0
669997,1,1,0,0,0,0
855433,1,1,0,0,0,0
26211,1,1,0,0,0,0
243114,1,1,0,0,0,0
1352056,1,1,0,0,0,0
888401,1,1,0,0,0,0
240557,1,1,0,0,0,0
454337,1,1,0,0,0,0
1031783,1,1,0,0,0,0
534091,1,2,0,0,0,0
508608,1,1,0,0,0,0
865239,5,11,0,0,0,0
1123855,1,1,0,0,0,0
29706,2,2,0,0,0,0
1235178,1,1,0,0,0,0
1081671,2,7,0,0,0,0
372795,1,1,0,0,0,0
825151,2,2,0,0,0,0
866192,1,3,0,0,0,0
278812,1,1,0,0,0,0
645466,3,3,0,0,0,0
841688,5,5,0,0,0,0
103702,1,3,0,0,0,0
1140783,2,2,0,0,0,0
1329952,0,0,1,1,0,0
856068,2,9,1,1,0,0
501766,1,1,0,0,0,0
54119,1,1,0,0,0,0
256192,1,1,0,0,0,0
1192439,1,1,0,0,0,0
728961,1,2,0,0,0,0
534468,1,2,0,0,0,0
1345879,1,1,0,0,0,0
1288462,1,1,0,0,0,0
1046754,2,2,0,0,0,0
1129244,1,1,0,0,0,0
1330905,1,1,0,0,0,0
635592,1,1,0,0,0,0
1073530,1,1,0,0,0,0
1169841,1,1,0,0,0,0
834961,2,3,0,0,0,0
1101886,1,1,0,0,0,0
491167,1,1,0,0,0,0
1258791,1,2,0,0,0,0
574130,3,4,0,0,0,0
1349610,1,1,0,0,0,0
1275941,1,1,0,0,0,0
1055893,3,3,0,0,0,0
594032,1,2,0,0,0,0
113389,1,1,0,0,0,0
437554,1,1,0,0,0,0
677900,1,1,0,0,0,0
1211481,1,1,0,0,0,0
1000569,1,1,0,0,0,0
160621,2,3,0,0,0,0
261697,5,9,0,0,0,0
404391,8,11,0,0,0,0
444643,1,1,0,0,0,0
1309660,1,1,0,0,0,0
1314673,1,1,0,0,0,0
1131110,2,2,0,0,0,0
537808,1,2,0,0,0,0
1119301,1,1,0,0,0,0
46404,1,1,0,0,0,0
949815,2,2,0,0,0,0
522798,2,2,0,0,0,0
1021772,1,1,0,0,0,0
426656,1,1,0,0,0,0
616848,1,2,0,0,0,0
440470,1,5,1,1,0,0
280441,1,1,0,0,0,0
1020559,4,6,0,0,0,0
359990,1,1,0,0,0,0
221103,1,1,0,0,0,0
976202,1,2,0,0,0,0
1279967,1,1,0,0,0,0
220563,1,1,0,0,0,0
495687,1,1,0,0,0,0
820631,1,1,0,0,0,0
472798,1,1,0,0,0,0
919029,1,1,0,0,0,0
592427,1,1,0,0,0,0
621972,1,1,0,0,0,0
626107,1,1,0,0,0,0
1160715,1,1,0,0,0,0
124410,1,1,0,0,0,0
1330394,1,1,0,0,0,0
1078028,1,1,0,0,0,0
1062832,1,1,0,0,0,0
1245186,1,1,0,0,0,0
1067750,1,1,0,0,0,0
951133,1,1,0,0,0,0
81171,1,1,0,0,0,0
149097,1,1,0,0,0,0
186434,2,3,0,0,0,0
282756,1,1,0,0,0,0
1361977,1,1,0,0,0,0
312480,1,1,0,0,0,0
546252,1,1,0,0,0,0
172636,1,1,0,0,0,0
74889,1,1,0,0,0,0
198850,1,1,0,0,0,0
745597,1,1,0,0,0,0
888961,1,2,0,0,0,0
225666,1,1,0,0,0,0
1031036,2,4,0,0,0,0
722319,4,10,0,0,0,0
145385,1,1,0,0,0,0
154616,1,1,0,0,0,0
199379,1,1,0,0,0,0
1268803,1,1,0,0,0,0
646381,1,1,0,0,0,0
1343406,2,2,0,0,0,0
602176,1,1,0,0,0,0
846380,1,1,0,0,0,0
1007685,1,1,0,0,0,0
470059,1,1,0,0,0,0
1231469,1,1,0,0,0,0
224132,1,1,0,0,0,0
102431,1,1,0,0,0,0
348694,1,1,0,0,0,0
1194644,3,3,0,0,0,0
499228,1,1,0,0,0,0
757094,1,1,0,0,0,0
1358931,1,1,0,0,0,0
190648,1,1,0,0,0,0
1260004,3,3,0,0,0,0
445097,1,1,0,0,0,0
997321,1,1,0,0,0,0
565639,1,1,0,0,0,0
357781,2,3,0,0,0,0
756234,1,13,0,0,0,0
65273,1,1,0,0,0,0
690985,1,1,0,0,0,0
727151,2,2,0,0,0,0
626927,1,1,0,0,0,0
1160393,1,1,0,0,0,0
1299654,3,6,0,0,0,0
808268,1,1,0,0,0,0
1179651,1,1,0,0,0,0
1358386,2,2,0,0,0,0
1159230,1,2,0,0,0,0
185626,1,1,0,0,0,0
294928,1,1,0,0,0,0
678934,1,1,0,0,0,0
219639,1,1,0,0,0,0
756567,1,1,0,0,0,0
240540,1,1,0,0,0,0
372987,1,2,0,0,0,0
1357838,1,1,0,0,0,0
488219,2,3,0,0,0,0
1315066,1,1,0,0,0,0
1221644,1,2,0,0,0,0
98406,1,1,0,0,0,0
932911,1,1,0,0,0,0
401959,1,1,0,0,0,0
1086962,1,3,0,0,0,0
1284887,1,1,0,0,0,0
1356590,1,1,0,0,0,0
95126,1,1,0,0,0,0
672281,1,1,0,0,0,0
1013336,1,1,0,0,0,0
504943,1,2,0,0,0,0
278814,2,2,0,0,0,0
1361684,1,1,0,0,0,0
1195802,1,1,0,0,0,0
373178,1,1,0,0,0,0
1343290,1,1,0,0,0,0
324291,1,2,0,0,0,0
1166269,1,2,0,0,0,0
1286639,1,1,0,0,0,0
1215090,1,1,0,0,0,0
115942,1,1,0,0,0,0
749206,4,4,0,0,0,0
215242,1,1,0,0,0,0
612805,1,1,0,0,0,0
507325,1,1,0,0,0,0
384436,1,1,0,0,0,0
700776,1,1,1,1,0,0
1125544,1,1,0,0,0,0
1280095,2,3,0,0,0,0
873909,1,1,0,0,0,0
440676,1,1,0,0,0,0
579059,1,1,0,0,0,0
987506,1,1,0,0,0,0
624375,2,4,0,0,0,0
377130,1,1,0,0,0,0
19491,1,1,0,0,0,0
703143,1,1,0,0,0,0
428572,1,1,0,0,0,0
163337,1,1,0,0,0,0
659780,2,2,0,0,0,0
832008,1,1,0,0,0,0
1151918,1,1,0,0,0,0
372560,6,6,0,0,0,0
507137,1,1,0,0,0,0
408742,1,1,0,0,0,0
990140,1,1,0,0,0,0
1362891,1,1,0,0,0,0
807415,1,1,0,0,0,0
1074526,1,1,0,0,0,0
1027027,2,3,0,0,0,0
1387607,1,1,0,0,0,0
1255764,1,1,0,0,0,0
517339,1,1,0,0,0,0
118407,1,1,0,0,0,0
258383,1,1,0,0,0,0
1193541,3,3,0,0,0,0
75601,1,1,0,0,0,0
1271709,1,1,0,0,0,0
1227047,1,1,0,0,0,0
1202417,1,1,0,0,0,0
410961,2,2,0,0,0,0
207713,1,1,0,0,0,0
63378,1,1,0,0,0,0
1367927,1,1,0,0,0,0
214941,1,1,0,0,0,0
206186,1,1,0,0,0,0
927437,1,1,0,0,0,0
514717,1,1,0,0,0,0
1183725,1,1,0,0,0,0
602746,1,1,0,0,0,0
440943,1,1,0,0,0,0
1225080,1,1,0,0,0,0
1180384,2,2,0,0,0,0
516145,1,1,0,0,0,0
835415,1,1,0,0,0,0
1187787,1,1,0,0,0,0
1206933,1,1,0,0,0,0
981128,1,1,0,0,0,0
354266,1,1,0,0,0,0
598742,1,1,0,0,0,0
444867,1,1,0,0,0,0
1281308,1,1,0,0,0,0
1314584,1,3,0,0,0,0
144114,1,1,0,0,0,0
1208813,6,11,1,3,0,0
484884,1,1,0,0,0,0
217492,1,1,0,0,0,0
421245,1,1,0,0,0,0
1327387,2,3,0,0,0,0
448347,1,1,0,0,0,0
1194134,1,1,0,0,0,0
376338,1,1,0,0,0,0
751784,1,1,0,0,0,0
171392,1,1,0,0,0,0
1386786,2,2,0,0,0,0
394669,1,1,0,0,0,0
1271754,1,1,0,0,0,0
361386,2,2,0,0,0,0
1010780,1,1,0,0,0,0
525511,1,2,0,0,0,0
265526,1,1,0,0,0,0
1004162,1,1,0,0,0,0
976939,1,1,0,0,0,0
85821,1,1,0,0,0,0
410740,1,1,0,0,0,0
943767,1,1,0,0,0,0
292063,1,1,0,0,0,0
614391,1,1,0,0,0,0
606480,1,1,0,0,0,0
691447,1,1,0,0,0,0
480255,3,5,0,0,0,0
61296,1,1,0,0,0,0
997437,1,1,0,0,0,0
937063,3,3,0,0,0,0
605846,1,1,0,0,0,0
646652,1,1,0,0,0,0
1200127,1,1,0,0,0,0
715508,2,2,0,0,0,0
841233,1,1,0,0,0,0
584478,1,1,0,0,0,0
291504,1,1,0,0,0,0
583589,2,4,0,0,0,0
1201317,1,1,0,0,0,0
1233965,1,1,0,0,0,0
686380,1,1,0,0,0,0
618867,2,2,0,0,0,0
663681,1,1,0,0,0,0
1023864,1,1,0,0,0,0
1239259,1,1,0,0,0,0
1299330,3,3,5,6,0,0
245471,1,1,0,0,0,0
469502,1,1,0,0,0,0
1089500,1,2,0,0,0,0
1376340,1,1,0,0,0,0
875128,1,2,0,0,0,0
870119,1,1,0,0,0,0
427832,1,1,0,0,0,0
945646,1,1,0,0,0,0
1362475,1,1,0,0,0,0
1238990,1,1,0,0,0,0
1324051,2,2,0,0,0,0
511823,1,1,0,0,0,0
1181275,1,1,0,0,0,0
1148234,1,1,0,0,0,0
796360,2,3,0,0,0,0
834015,2,4,0,0,0,0
112256,1,1,0,0,0,0
1191925,2,2,0,0,0,0
692513,1,1,0,0,0,0
861092,2,3,0,0,0,0
761711,1,1,0,0,0,0
1309019,1,1,0,0,0,0
678767,1,1,0,0,0,0
1155268,1,1,0,0,0,0
248761,1,1,0,0,0,0
256911,1,1,0,0,0,0
1149844,1,1,0,0,0,0
708072,1,1,0,0,0,0
1386237,1,1,0,0,0,0
711607,2,2,0,0,0,0
745064,1,1,0,0,0,0
9365,1,1,0,0,0,0
766835,1,2,0,0,0,0
887430,1,1,0,0,0,0
869052,1,1,0,0,0,0
528185,1,1,0,0,0,0
746091,2,2,0,0,0,0
323422,1,1,0,0,0,0
1252804,1,1,0,0,0,0
500069,1,1,0,0,0,0
58102,1,1,0,0,0,0
1270032,1,1,0,0,0,0
427775,1,1,0,0,0,0
1120753,1,1,0,0,0,0
444203,1,1,0,0,0,0
630721,2,2,0,0,0,0
1014649,1,1,0,0,0,0
612863,1,2,0,0,0,0
324630,1,1,0,0,0,0
516377,1,1,0,0,0,0
903160,1,1,0,0,0,0
460837,1,1,0,0,0,0
24832,1,1,0,0,0,0
300385,1,1,0,0,0,0
344362,1,1,0,0,0,0
1291280,2,2,0,0,0,0
1020242,2,2,0,0,0,0
415948,1,1,0,0,0,0
130684,1,1,0,0,0,0
885860,1,1,0,0,0,0
770720,2,2,0,0,0,0
1080230,2,2,0,0,0,0
424218,2,2,0,0,0,0
472457,4,6,0,0,0,0
1101712,1,1,0,0,0,0
445997,1,1,0,0,0,0
1314121,1,1,0,0,0,0
365091,1,1,0,0,0,0
982426,3,5,0,0,0,0
985899,1,1,0,0,0,0
1129327,1,1,0,0,0,0
208707,1,1,0,0,0,0
695164,148,324,20,23,0,0
531138,4,4,0,0,0,0
1039294,1,1,0,0,0,0
900491,1,1,0,0,0,0
952792,1,1,0,0,0,0
391574,1,1,0,0,0,0
997425,1,1,0,0,0,0
669606,1,1,0,0,0,0
725219,1,1,0,0,0,0
575321,1,1,0,0,0,0
1160609,1,1,0,0,0,0
753619,1,1,0,0,0,0
1043972,1,1,0,0,0,0
198572,1,1,0,0,0,0
1249256,1,1,0,0,0,0
1076542,1,1,0,0,0,0
666448,1,1,0,0,0,0
319416,1,1,0,0,0,0
209583,2,2,0,0,0,0
1136484,1,1,0,0,0,0
218983,1,1,0,0,0,0
751828,1,1,0,0,0,0
540707,1,1,0,0,0,0
921686,4,5,1,1,0,0
1070368,1,1,0,0,0,0
1122517,1,1,0,0,0,0
750243,1,1,0,0,0,0
51825,2,2,0,0,0,0
629290,1,2,0,0,0,0
837397,1,1,0,0,0,0
439240,1,1,0,0,0,0
916806,2,2,0,0,0,0
755610,3,3,0,0,0,0
586831,4,5,0,0,0,0
1250764,1,2,0,0,0,0
1258102,1,1,0,0,0,0
1080076,2,2,0,0,0,0
1194232,1,4,0,0,0,0
349378,1,1,0,0,0,0
28491,1,1,0,0,0,0
117666,1,1,0,0,0,0
168212,1,1,0,0,0,0
853853,1,1,0,0,0,0
1196714,1,1,0,0,0,0
259965,1,1,0,0,0,0
28149,1,1,0,0,0,0
52306,1,1,0,0,0,0
940889,1,1,0,0,0,0
1097470,1,2,0,0,0,0
194958,5,6,0,0,0,0
1227792,1,2,0,0,0,0
805798,1,1,0,0,0,0
1037287,1,1,0,0,0,0
934823,1,1,0,0,0,0
965896,1,1,0,0,0,0
1020774,1,1,0,0,0,0
599560,1,1,0,0,0,0
256098,2,2,0,0,0,0
703640,1,1,0,0,0,0
3302,1,1,0,0,0,0
1255398,1,1,0,0,0,0
298505,1,1,0,0,0,0
482913,1,1,0,0,0,0
124282,1,1,0,0,0,0
909673,1,1,0,0,0,0
643610,1,1,0,0,0,0
223414,1,1,0,0,0,0
1218201,1,1,0,0,0,0
1196062,1,1,0,0,0,0
202755,1,1,0,0,0,0
827518,1,1,0,0,0,0
128374,1,1,0,0,0,0
1164882,2,2,0,0,0,0
612010,1,1,0,0,0,0
346075,1,1,0,0,0,0
737545,1,1,0,0,0,0
1317116,1,2,0,0,0,0
49095,2,2,0,0,0,0
930546,1,1,0,0,0,0
786159,1,1,0,0,0,0
410143,1,1,0,0,0,0
256554,1,1,0,0,0,0
588268,1,1,1,1,0,0
1033471,1,1,0,0,0,0
4391,1,1,0,0,0,0
248922,2,3,0,0,0,0
622,1,1,0,0,0,0
542598,1,1,0,0,0,0
811627,1,1,0,0,0,0
723849,2,2,0,0,0,0
375686,1,1,0,0,0,0
166732,1,2,0,0,0,0
1261172,1,1,0,0,0,0
508536,1,1,0,0,0,0
305011,1,1,0,0,0,0
757042,1,2,0,0,0,0
1279316,2,2,0,0,0,0
1270942,1,1,0,0,0,0
807954,2,2,0,0,0,0
321787,1,1,0,0,0,0
1130304,4,8,0,0,0,0
1337094,1,1,0,0,0,0
440707,2,2,0,0,0,0
1144730,1,1,0,0,0,0
475289,1,1,0,0,0,0
1406502,1,1,0,0,0,0
1305285,1,1,0,0,0,0
845325,1,1,0,0,0,0
644130,1,1,0,0,0,0
811570,1,1,0,0,0,0
654131,1,1,0,0,0,0
570210,1,2,0,0,0,0
1267365,1,1,0,0,0,0
1213663,1,1,0,0,0,0
39073,2,3,0,0,0,0
762673,1,1,0,0,0,0
264411,1,1,0,0,0,0
453838,1,1,0,0,0,0
1156502,1,2,0,0,0,0
1030308,1,1,0,0,0,0
1263292,2,2,0,0,0,0
304009,1,1,0,0,0,0
868246,1,1,0,0,0,0
1381594,1,1,0,0,0,0
13003,1,1,0,0,0,0
549394,2,2,0,0,0,0
260976,1,1,0,0,0,0
212750,1,1,0,0,0,0
652156,2,2,0,0,0,0
161036,1,1,0,0,0,0
1114849,1,1,0,0,0,0
465545,1,1,0,0,0,0
845085,1,1,0,0,0,0
87224,1,1,0,0,0,0
1313799,1,1,0,0,0,0
1226654,1,1,0,0,0,0
499760,2,2,0,0,0,0
490120,1,1,0,0,0,0
173462,9,17,0,0,0,0
632428,1,1,0,0,0,0
1009150,1,1,0,0,0,0
48965,1,1,0,0,0,0
21905,1,1,0,0,0,0
1076279,1,1,0,0,0,0
402333,1,1,0,0,0,0
1393736,1,1,0,0,0,0
1375185,1,1,0,0,0,0
790141,2,2,0,0,0,0
1141370,1,1,0,0,0,0
292678,1,1,0,0,0,0
764303,1,1,0,0,0,0
514429,1,1,0,0,0,0
360925,1,1,0,0,0,0
939801,5,6,0,0,0,0
1078580,2,3,0,0,0,0
1270786,1,1,0,0,0,0
1188490,1,1,0,0,0,0
403691,1,1,0,0,0,0
957823,1,1,0,0,0,0
190935,1,1,0,0,0,0
330262,1,1,0,0,0,0
289084,1,1,0,0,0,0
159479,1,1,0,0,0,0
814285,2,2,1,2,0,0
335537,1,1,0,0,0,0
1309981,1,4,0,0,0,0
905326,2,2,0,0,0,0
783695,1,1,0,0,0,0
95215,1,1,0,0,0,0
669561,1,1,0,0,0,0
172040,1,1,0,0,0,0
431012,2,4,0,0,0,0
252302,1,1,0,0,0,0
72007,2,2,0,0,0,0
918499,1,1,0,0,0,0
234851,1,1,0,0,0,0
32334,1,1,0,0,0,0
493078,4,4,0,0,0,0
242046,1,1,0,0,0,0
792294,1,2,0,0,0,0
460126,1,1,0,0,0,0
29563,1,1,0,0,0,0
847846,4,4,0,0,0,0
947377,2,3,0,0,0,0
1070379,1,1,0,0,0,0
26050,4,4,0,0,0,0
1145714,2,2,0,0,0,0
899395,1,1,0,0,0,0
702385,1,1,0,0,0,0
304748,1,1,0,0,0,0
388272,3,4,0,0,0,0
230695,1,1,0,0,0,0
992961,1,1,0,0,0,0
538517,3,3,0,0,0,0
22185,1,1,0,0,0,0
113624,1,1,0,0,0,0
225535,2,2,0,0,0,0
634552,1,2,0,0,0,0
1320459,3,4,0,0,0,0
1133968,1,1,0,0,0,0
860996,1,1,0,0,0,0
406948,1,1,0,0,0,0
631389,8,8,0,0,0,0
52074,1,1,0,0,0,0
1373792,2,2,0,0,0,0
631538,1,1,0,0,0,0
1231824,1,1,0,0,0,0
745427,1,1,0,0,0,0
755639,1,1,0,0,0,0
1223243,1,1,0,0,0,0
178220,1,1,0,0,0,0
1165980,1,1,0,0,0,0
391959,1,1,0,0,0,0
595390,1,1,0,0,0,0
111374,1,1,0,0,0,0
738041,2,2,0,0,0,0
407562,3,9,0,0,0,0
866678,2,3,0,0,0,0
1243370,1,1,0,0,0,0
471533,5,5,0,0,0,0
648878,2,2,0,0,0,0
915760,1,1,0,0,0,0
1190016,1,1,0,0,0,0
598148,1,1,0,0,0,0
1054241,1,1,0,0,0,0
708890,1,3,0,0,0,0
1033558,1,1,0,0,0,0
170549,1,1,0,0,0,0
347662,1,2,0,0,0,0
590698,1,1,0,0,0,0
1083265,1,1,0,0,0,0
634549,2,3,0,0,0,0
579462,3,5,0,0,0,0
203613,1,1,0,0,0,0
731899,1,1,0,0,0,0
993416,1,1,0,0,0,0
215223,1,1,0,0,0,0
251607,1,1,0,0,0,0
1364149,2,2,0,0,0,0
1017284,1,1,0,0,0,0
709543,1,1,0,0,0,0
12748,1,1,0,0,0,0
742295,4,5,0,0,0,0
196477,2,2,0,0,0,0
547252,1,1,0,0,0,0
188969,1,1,0,0,0,0
175551,1,1,0,0,0,0
1297551,1,1,0,0,0,0
1222190,1,1,0,0,0,0
640761,1,1,0,0,0,0
291084,4,4,0,0,0,0
1273509,2,3,0,0,0,0
183968,1,1,0,0,0,0
448975,1,1,0,0,0,0
29253,1,1,0,0,0,0
870949,1,1,0,0,0,0
1153476,2,2,0,0,0,0
94641,1,1,0,0,0,0
843689,2,2,0,0,0,0
585505,1,1,0,0,0,0
198932,1,1,0,0,0,0
